Regulator	Target	Weight
Maf	0610010f05rik	-1.0
Stat3	0610010f05rik	-1.0
Ets1	1110007c09rik	1.0
Nr3c1	1110007c09rik	1.0
Irf3	1110008f13rik	1.0
Maf	1110008f13rik	1.0
Nr3c1	1110008f13rik	1.0
Runx2	1110008f13rik	1.0
Klf8	1110008p14rik	1.0
Nr3c1	1110008p14rik	1.0
Irf7	1110032a03rik	-1.0
Ets1	1600014c10rik	-1.0
Irf3	1600014c10rik	-1.0
Irf7	1600014c10rik	-1.0
Irf8	1600014c10rik	-0.5
Nr4a2	1600014c10rik	-1.0
Maf	1700001c19rik	-1.0
Nr3c1	1700001c19rik	-1.0
Stat3	1700001c19rik	-1.0
Ets1	1700012b07rik	1.0
Runx2	1700012b07rik	1.0
Bcl6	1700025g04rik	1.0
Eomes	1700025g04rik	0.5
Epas1	1700025g04rik	1.0
Ets1	1700025g04rik	1.0
Ets2	1700025g04rik	1.0
Foxo1	1700025g04rik	1.0
Irf3	1700025g04rik	1.0
Irf5	1700025g04rik	1.0
Irf8	1700025g04rik	0.5
Maf	1700025g04rik	1.0
Nr3c1	1700025g04rik	1.0
Nr4a2	1700025g04rik	1.0
Runx2	1700025g04rik	1.0
Stat3	1700025g04rik	1.0
Tbx21	1700025g04rik	1.0
Runx2	1700113h08rik	-1.0
Ets1	1810011h11rik	-1.0
Foxo1	1810011h11rik	-1.0
Nr3c1	1810011h11rik	-1.0
Runx2	1810011h11rik	-1.0
Eomes	2310009b15rik	-0.5
Tbx21	2310009b15rik	-1.0
Eomes	2310015a10rik	-0.5
Ets1	2310015a10rik	-1.0
Ets2	2310015a10rik	-1.0
Foxm1	2310015a10rik	-1.0
Gfi1	2310015a10rik	-1.0
Irf3	2310015a10rik	-1.0
Tbx21	2310015a10rik	-1.0
Eomes	2310022a10rik	0.5
Runx2	2310022a10rik	1.0
Tbx21	2310022a10rik	1.0
Tgif1	2310022a10rik	1.0
Zeb1	2310022a10rik	1.0
Ets1	2410131k14rik	1.0
Irf8	2510009e07rik	-0.5
Ets1	2510039o18rik	1.0
Ets1	2610018g03rik	1.0
Irf3	2610018g03rik	1.0
Irf8	2610018g03rik	0.5
Nr4a2	2610018g03rik	1.0
Stat3	2610018g03rik	1.0
Ets1	2610020h08rik	1.0
Foxo1	2610020h08rik	1.0
Irf3	2610020h08rik	1.0
Irf8	2610020h08rik	0.5
Nr3c1	2610020h08rik	1.0
Ets2	2610035d17rik	-1.0
Runx2	2610035d17rik	-1.0
Bcl6	2700086a05rik	1.0
Irf8	2700086a05rik	0.5
Klf8	2700086a05rik	1.0
Runx2	2700086a05rik	1.0
Tbx21	2700086a05rik	1.0
Vdr	2700086a05rik	0.5
Ets1	2810004n23rik	-1.0
Ets2	2810004n23rik	-1.0
Maf	2810004n23rik	-1.0
Ets1	2810474o19rik	-1.0
Foxo1	2810474o19rik	-1.0
Irf3	2810474o19rik	-1.0
Maf	2810474o19rik	-1.0
Nr3c1	2810474o19rik	-1.0
Nr4a2	2810474o19rik	-1.0
Runx2	2810474o19rik	-1.0
Ets1	2900026a02rik	1.0
Ets2	2900026a02rik	1.0
Maf	2900026a02rik	1.0
Meis3	2900026a02rik	0.5
Nr3c1	2900026a02rik	1.0
Runx2	2900026a02rik	1.0
Stat3	2900026a02rik	1.0
Tgif1	2900026a02rik	1.0
Zeb1	2900026a02rik	1.0
Ets1	3110082i17rik	-1.0
Bcl6	4632428n05rik	1.0
Ets1	4632428n05rik	1.0
Ets2	4632428n05rik	1.0
Irf5	4632428n05rik	1.0
Maf	4632428n05rik	1.0
Nr3c1	4632428n05rik	1.0
Nr4a2	4632428n05rik	1.0
Runx2	4632428n05rik	1.0
Stat3	4632428n05rik	1.0
Tgif1	4632428n05rik	1.0
Trp53	4632428n05rik	1.0
Vdr	4632428n05rik	0.5
Ets1	4632434i11rik	-1.0
Ets2	4632434i11rik	-1.0
Nr3c1	4632434i11rik	-1.0
Bcl6	4930412o13rik	-1.0
Irf7	4930412o13rik	-1.0
Irf8	4930412o13rik	-0.5
