Regulator	Target	Weight
Foxp1	2310061j03rik	0.25
Foxp1	6330407a03rik	0.25
Foxp1	A530032d15rik	0.25
Foxp1	Actn1	0.25
Bclaf1	Adamtsl4	-0.25
E2f4	Adamtsl4	-0.25
Elf2	Adamtsl4	-0.25
Elk1	Adamtsl4	-0.25
Ets1	Adamtsl4	-0.25
Etv6	Adamtsl4	-0.25
Fos	Adamtsl4	-0.25
Gabpa	Adamtsl4	-0.25
Irf1	Adamtsl4	-0.25
Nfya	Adamtsl4	-0.25
Nrf1	Adamtsl4	-0.25
Pbx3	Adamtsl4	-0.25
Rfx5	Adamtsl4	-0.25
Sp1	Adamtsl4	-0.25
Sp2	Adamtsl4	-0.25
Sp4	Adamtsl4	-0.25
Stat1	Adamtsl4	-0.25
Stat3	Adamtsl4	-0.25
Tbp	Adamtsl4	-0.25
Ybx1	Adamtsl4	-0.25
Foxp1	Adora2a	0.25
Foxp1	Adss	0.25
Foxp1	Akt3	0.25
Foxp1	Alcam	0.25
Foxp1	Alpk2	0.25
Elk1	Amica1	-0.25
Ets1	Amica1	-0.25
Fos	Amica1	-0.25
Gabpa	Amica1	-0.25
Hsf1	Amica1	-0.25
Irf1	Amica1	-0.25
Pbx3	Amica1	-0.25
Sp2	Amica1	-0.25
Stat1	Amica1	-0.25
Thap1	Amica1	-0.25
Foxp1	Ankrd33b	0.25
Bclaf1	Anln	-0.25
E2f4	Anln	-0.25
Etv6	Anln	-0.25
Fos	Anln	-0.25
Irf1	Anln	-0.25
Klf7	Anln	-0.25
Nrf1	Anln	-0.25
Pbx3	Anln	-0.25
Sp1	Anln	-0.25
Sp2	Anln	-0.25
Sp4	Anln	-0.25
Stat3	Anln	-0.25
Tbp	Anln	-0.25
Yy1	Anln	-0.25
Bclaf1	Ap3m2	-0.25
E2f4	Ap3m2	-0.25
Elf2	Ap3m2	-0.25
Ets1	Ap3m2	-0.25
Fos	Ap3m2	-0.25
Gabpa	Ap3m2	-0.25
Irf1	Ap3m2	-0.25
Nfya	Ap3m2	-0.25
Pbx3	Ap3m2	-0.25
