Regulator	Target	Weight
Zfp105	2310061j03rik	0.25
E2f4	Adamtsl4	-0.25
Elf2	Adamtsl4	-0.25
Elk1	Adamtsl4	-0.25
Ets1	Adamtsl4	-0.25
Etv6	Adamtsl4	-0.25
Fos	Adamtsl4	-0.25
Gabpa	Adamtsl4	-0.25
Irf1	Adamtsl4	-0.25
Nfya	Adamtsl4	-0.25
Nrf1	Adamtsl4	-0.25
Pbx3	Adamtsl4	-0.25
Sp1	Adamtsl4	-0.25
Sp2	Adamtsl4	-0.25
Sp4	Adamtsl4	-0.25
Stat1	Adamtsl4	-0.25
Stat3	Adamtsl4	-0.25
Tbp	Adamtsl4	-0.25
Ybx1	Adamtsl4	-0.25
Sp4	Adora2a	0.33
Zfp105	Adss	0.25
Sp4	Akt3	0.33
Zfp105	Alcam	0.25
Elk1	Amica1	-0.25
Ets1	Amica1	-0.25
Fos	Amica1	-0.25
Gabpa	Amica1	-0.25
Hsf1	Amica1	-0.25
Irf1	Amica1	-0.25
Pbx3	Amica1	-0.25
Sp2	Amica1	-0.25
Stat1	Amica1	-0.25
Thap1	Amica1	-0.25
Zfp143	Amica1	-0.25
E2f4	Anln	-0.25
Etv6	Anln	-0.25
Fos	Anln	-0.25
Irf1	Anln	-0.25
Klf7	Anln	-0.25
Nrf1	Anln	-0.25
Pbx3	Anln	-0.25
Sp1	Anln	-0.25
Sp2	Anln	-0.25
Sp4	Anln	-0.25
Stat3	Anln	-0.25
Tbp	Anln	-0.25
Yy1	Anln	-0.25
E2f4	Ap3m2	-0.25
Elf2	Ap3m2	-0.25
Ets1	Ap3m2	-0.25
Fos	Ap3m2	-0.25
Gabpa	Ap3m2	-0.25
Irf1	Ap3m2	-0.25
Nfya	Ap3m2	-0.25
Pbx3	Ap3m2	-0.25
Sp1	Ap3m2	-0.25
Sp2	Ap3m2	-0.25
Sp4	Ap3m2	-0.25
Stat1	Ap3m2	-0.25
Stat3	Ap3m2	-0.25
Tbp	Ap3m2	-0.25
Yy1	Ap3m2	-0.25
Zfp143	Ap3m2	-0.25
Irf1	Arhgap19	-0.25
Sp1	Arhgap19	-0.25
Sp2	Arhgap19	-0.25
Sp4	Arhgap19	-0.25
Tbp	Arhgap19	-0.25
Yy1	Arhgap19	-0.25
Sp4	Arhgap28	0.33
Zfp105	Arhgap28	0.25
Klf7	Arhgef18	-0.25
Sp1	Arhgef18	-0.25
Sp2	Arhgef18	-0.25
Tbp	Arhgef18	-0.25
Elf2	Asb2	-0.25
Elk1	Asb2	-0.25
Ets1	Asb2	-0.25
Fos	Asb2	-0.25
Nfe2l2	Asb2	-0.25
Sp2	Asb2	-0.25
Stat3	Asb2	-0.25
Yy1	Asb2	-0.25
E2f4	Asf1b	-0.25
