Regulator	Target	Weight
E2f6	1110058l19rik	-0.25
Egr1	1110058l19rik	-0.25
Klf5	1110058l19rik	-0.25
Nrf1	1110058l19rik	-0.25
Sp1	1110058l19rik	-0.25
Srf	1110058l19rik	-0.25
Irf1	1110059g10rik	0.25
Egr1	1500011b03rik	-0.25
Egr3	1500011b03rik	-0.25
Ets1	1500011b03rik	-0.25
Irf1	1500011b03rik	-0.25
Klf4	1500011b03rik	-0.25
Klf5	1500011b03rik	-0.25
Klf7	1500011b03rik	-0.25
Sp1	1500011b03rik	-0.25
Sp2	1500011b03rik	-0.25
Sp3	1500011b03rik	-0.25
Sp4	1500011b03rik	-0.25
Tbp	1500011b03rik	-0.25
Ctcf	1700001g17rik	-0.25
E2f1	1700001g17rik	-0.25
E2f6	1700001g17rik	-0.25
Egr1	1700001g17rik	-0.25
Etv6	1700001g17rik	-0.25
Gabpa	1700001g17rik	-0.25
Irf1	1700001g17rik	-0.25
Klf4	1700001g17rik	-0.25
Klf5	1700001g17rik	-0.25
Klf7	1700001g17rik	-0.25
Sp1	1700001g17rik	-0.25
Sp2	1700001g17rik	-0.25
Sp3	1700001g17rik	-0.25
Sp4	1700001g17rik	-0.25
Srf	1700001g17rik	-0.25
Tbp	1700001g17rik	-0.25
Ctcf	1810026j23rik	-0.25
E2f1	1810026j23rik	-0.25
E2f4	1810026j23rik	-0.25
E2f6	1810026j23rik	-0.25
Egr1	1810026j23rik	-0.25
Ets1	1810026j23rik	-0.25
Etv6	1810026j23rik	-0.25
Gabpa	1810026j23rik	-0.25
Irf1	1810026j23rik	-0.25
Klf4	1810026j23rik	-0.25
Nrf1	1810026j23rik	-0.25
Sp1	1810026j23rik	-0.25
Sp3	1810026j23rik	-0.25
Sp4	1810026j23rik	-0.25
Zfp143	1810026j23rik	-0.25
Irf1	2210417a02rik	0.25
Sp1	2210417a02rik	0.25
Sp3	2210417a02rik	0.25
Sp4	2210417a02rik	0.25
Ctcf	2510009e07rik	-0.25
E2f6	2510009e07rik	-0.25
Egr1	2510009e07rik	-0.25
Ets1	2510009e07rik	-0.25
Gabpa	2510009e07rik	-0.25
Klf4	2510009e07rik	-0.25
Nrf1	2510009e07rik	-0.25
Sp1	2510009e07rik	-0.25
Sp2	2510009e07rik	-0.25
Sp3	2510009e07rik	-0.25
Sp4	2510009e07rik	-0.25
Zfp143	2510009e07rik	-0.25
E2f4	2810417h13rik	-0.25
Egr1	2810417h13rik	-0.25
Egr3	2810417h13rik	-0.25
Ets1	2810417h13rik	-0.25
Etv6	2810417h13rik	-0.25
Gabpa	2810417h13rik	-0.25
Sp1	2810417h13rik	-0.25
Sp2	2810417h13rik	-0.25
Sp3	2810417h13rik	-0.25
Sp4	2810417h13rik	-0.25
Ctcf	4930427a07rik	-0.25
E2f4	4930427a07rik	-0.25
E2f6	4930427a07rik	-0.25
Egr1	4930427a07rik	-0.25
Ets1	4930427a07rik	-0.25
Etv6	4930427a07rik	-0.25
Fos	4930427a07rik	-0.25
Gabpa	4930427a07rik	-0.25
Irf1	4930427a07rik	-0.25
Klf4	4930427a07rik	-0.25
Nfya	4930427a07rik	-0.25
Nfyb	4930427a07rik	-0.25
Nrf1	4930427a07rik	-0.25
Sp1	4930427a07rik	-0.25
Sp2	4930427a07rik	-0.25
Sp3	4930427a07rik	-0.25
Tbp	4930427a07rik	-0.25
Zfp143	4930427a07rik	-0.25
Irf1	4930513n10rik	0.25
Nfya	4930513n10rik	0.25
Sp1	4930513n10rik	0.25
Sp3	4930513n10rik	0.25
Irf1	4930594c11rik	0.25
Ctcf	4931414p19rik	-0.25
E2f1	4931414p19rik	-0.25
E2f4	4931414p19rik	-0.25
Egr1	4931414p19rik	-0.25
Fos	4931414p19rik	-0.25
Gabpa	4931414p19rik	-0.25
Irf1	4931414p19rik	-0.25
Klf4	4931414p19rik	-0.25
Klf5	4931414p19rik	-0.25
Klf7	4931414p19rik	-0.25
Nrf1	4931414p19rik	-0.25
Sp1	4931414p19rik	-0.25
Sp2	4931414p19rik	-0.25
Sp3	4931414p19rik	-0.25
Sp4	4931414p19rik	-0.25
Tbp	4931414p19rik	-0.25
Zfp143	4931414p19rik	-0.25
Irf1	6330407a03rik	0.25
Sp1	6330407a03rik	0.25
E2f1	6330416g13rik	-0.25
E2f4	6330416g13rik	-0.25
E2f6	6330416g13rik	-0.25
Egr1	6330416g13rik	-0.25
Ets1	6330416g13rik	-0.25
Etv6	6330416g13rik	-0.25
Fos	6330416g13rik	-0.25
Gabpa	6330416g13rik	-0.25
Irf1	6330416g13rik	-0.25
Sp2	6330416g13rik	-0.25
Sp4	6330416g13rik	-0.25
Zfp143	6330416g13rik	-0.25
Ctcf	8430408g22rik	-0.25
Fos	8430408g22rik	-0.25
Klf4	8430408g22rik	-0.25
Irf1	9130230l23rik	0.25
Nfya	9130230l23rik	0.25
Sp1	9130230l23rik	0.25
Sp4	9130230l23rik	0.25
E2f1	9430015g10rik	-0.25
E2f4	9430015g10rik	-0.25
E2f6	9430015g10rik	-0.25
Egr1	9430015g10rik	-0.25
Egr3	9430015g10rik	-0.25
Ets1	9430015g10rik	-0.25
Fos	9430015g10rik	-0.25
Klf4	9430015g10rik	-0.25
Nfya	9430015g10rik	-0.25
Smarcc2	9430015g10rik	-0.25
Sp1	9430015g10rik	-0.25
Sp2	9430015g10rik	-0.25
Sp3	9430015g10rik	-0.25
Sp4	9430015g10rik	-0.25
Zfp143	9430015g10rik	-0.25
Ctcf	9530082p21rik	-0.25
E2f1	9530082p21rik	-0.25
E2f4	9530082p21rik	-0.25
Egr1	9530082p21rik	-0.25
Ets1	9530082p21rik	-0.25
Irf1	9530082p21rik	-0.25
Klf5	9530082p21rik	-0.25
Sp1	9530082p21rik	-0.25
Sp2	9530082p21rik	-0.25
Sp3	9530082p21rik	-0.25
Sp4	9530082p21rik	-0.25
Tbp	9530082p21rik	-0.25
Ctcf	9930104l06rik	-0.25
Egr1	9930104l06rik	-0.25
Ets1	9930104l06rik	-0.25
Irf1	9930104l06rik	-0.25
Klf7	9930104l06rik	-0.25
Smarcc2	9930104l06rik	-0.25
Sp1	9930104l06rik	-0.25
Tbp	9930104l06rik	-0.25
Zfp143	9930104l06rik	-0.25
Egr1	9930111j21rik1	-0.25
Ets1	9930111j21rik1	-0.25
Srf	9930111j21rik1	-0.25
Irf1	A930013f10rik	0.25
Ctcf	Aa388235	-0.25
E2f1	Aa388235	-0.25
E2f4	Aa388235	-0.25
Fos	Aa388235	-0.25
Irf1	Aa388235	-0.25
Nfya	Aa388235	-0.25
Nfyb	Aa388235	-0.25
Nrf1	Aa388235	-0.25
Smarcc2	Aa388235	-0.25
Zfp143	Aa388235	-0.25
Ctcf	Acad11	-0.25
Egr1	Acad11	-0.25
Ets1	Acad11	-0.25
Etv6	Acad11	-0.25
Fos	Acad11	-0.25
Gabpa	Acad11	-0.25
Irf1	Acad11	-0.25
Klf7	Acad11	-0.25
Smarcc2	Acad11	-0.25
Sp1	Acad11	-0.25
Sp2	Acad11	-0.25
Sp3	Acad11	-0.25
Sp4	Acad11	-0.25
Zfp143	Acad11	-0.25
Ctcf	Acad9	-0.25
Egr1	Acad9	-0.25
Ets1	Acad9	-0.25
Etv6	Acad9	-0.25
Gabpa	Acad9	-0.25
Irf1	Acad9	-0.25
Ctcf	Acot7	-0.25
E2f1	Acot7	-0.25
E2f4	Acot7	-0.25
E2f6	Acot7	-0.25
Egr1	Acot7	-0.25
Egr3	Acot7	-0.25
Ets1	Acot7	-0.25
Fos	Acot7	-0.25
Gabpa	Acot7	-0.25
Irf1	Acot7	-0.25
Klf4	Acot7	-0.25
Klf5	Acot7	-0.25
Klf7	Acot7	-0.25
Nfya	Acot7	-0.25
Nfyb	Acot7	-0.25
Nrf1	Acot7	-0.25
Sp1	Acot7	-0.25
Sp2	Acot7	-0.25
Sp3	Acot7	-0.25
Sp4	Acot7	-0.25
Srf	Acot7	-0.25
Tbp	Acot7	-0.25
Irf1	Acoxl	0.25
Nfya	Acoxl	0.25
Sp1	Acoxl	0.25
Sp3	Acoxl	0.25
Sp4	Acoxl	0.25
Ctcf	Actr8	-0.25
E2f1	Actr8	-0.25
E2f4	Actr8	-0.25
E2f6	Actr8	-0.25
Egr1	Actr8	-0.25
Ets1	Actr8	-0.25
Etv6	Actr8	-0.25
Fos	Actr8	-0.25
Gabpa	Actr8	-0.25
Irf1	Actr8	-0.25
Klf4	Actr8	-0.25
Klf5	Actr8	-0.25
Klf7	Actr8	-0.25
Nfya	Actr8	-0.25
Nrf1	Actr8	-0.25
Sp1	Actr8	-0.25
Sp2	Actr8	-0.25
Sp3	Actr8	-0.25
Sp4	Actr8	-0.25
Tbp	Actr8	-0.25
Zfp143	Actr8	-0.25
Ctcf	Adam33	-0.25
Egr1	Adam33	-0.25
Zfp143	Adam33	-0.25
Sp1	Adamts14	0.25
Sp3	Adamts14	0.25
Ctcf	Adamts2	-0.25
Irf1	Adamts2	-0.25
Ctcf	Adat3	-0.25
E2f1	Adat3	-0.25
Egr1	Adat3	-0.25
Ets1	Adat3	-0.25
Gabpa	Adat3	-0.25
Irf1	Adat3	-0.25
Klf4	Adat3	-0.25
Klf5	Adat3	-0.25
Klf7	Adat3	-0.25
Nrf1	Adat3	-0.25
Smarcc2	Adat3	-0.25
Sp1	Adat3	-0.25
Sp4	Adat3	-0.25
Tbp	Adat3	-0.25
Zfp143	Adat3	-0.25
E2f4	Adck1	-0.25
Egr1	Adck1	-0.25
Ets1	Adck1	-0.25
Irf1	Adck1	-0.25
Klf4	Adck1	-0.25
Klf5	Adck1	-0.25
Klf7	Adck1	-0.25
Nrf1	Adck1	-0.25
Smarcc2	Adck1	-0.25
Sp1	Adck1	-0.25
Sp2	Adck1	-0.25
Sp3	Adck1	-0.25
Sp4	Adck1	-0.25
Tbp	Adck1	-0.25
Zfp143	Adck1	-0.25
Ctcf	Adck5	-0.25
