Regulator	Target	Weight
Sp2	Cdk5rap3	0.25
Sp3	Cdk5rap3	0.25
Sp4	Cdk5rap3	0.25
Tbp	Cdk5rap3	0.25
Irf2	Celf4	-0.25
Irf4	Celf4	-0.25
Irf8	Celf4	-0.25
Stat1	Celf4	-0.25
Stat2	Celf4	-0.25
Sp4	Cep164	0.25
Irf4	Cfb	-0.25
Stat1	Cldn1	-0.25
Irf1	Clec9a	0.25
Atf3	Cnnm2	0.25
Irf1	Cnnm2	0.25
Klf4	Cnnm2	0.25
Klf5	Cnnm2	0.25
Klf7	Cnnm2	0.25
Klf8	Cnnm2	0.25
Pbx3	Cnnm2	0.25
Pou2f1	Cnnm2	0.25
Sp1	Cnnm2	0.25
Sp2	Cnnm2	0.25
Sp3	Cnnm2	0.25
Sp4	Cnnm2	0.25
Tbp	Cnnm2	0.25
Irf1	Cnr2	0.25
Klf7	Cnr2	0.25
Pbx3	Cnr2	0.25
Sp1	Cnr2	0.25
Sp2	Cnr2	0.25
Sp3	Cnr2	0.25
Sp4	Cnr2	0.25
Tbp	Cnr2	0.25
Irf1	Ctla4	0.25
Irf1	Ctnnbl1	0.25
Pbx3	Ctnnbl1	0.25
Sp1	Ctnnbl1	0.25
Sp2	Ctnnbl1	0.25
Sp3	Ctnnbl1	0.25
Sp4	Ctnnbl1	0.25
Tbp	Ctnnbl1	0.25
Klf8	Cyb5d2	0.25
Nrf1	Cyb5d2	0.25
Sp1	Cyb5d2	0.25
Sp3	Cyb5d2	0.25
Nrf1	D2wsu81e	0.25
Pbx3	D2wsu81e	0.25
Sp1	D2wsu81e	0.25
Sp2	D2wsu81e	0.25
Sp4	D2wsu81e	0.25
Tbp	D2wsu81e	0.25
Atf3	Dab2	0.25
Irf1	Dab2	0.25
Sp1	Dab2	0.25
Sp2	Dab2	0.25
Sp4	Dab2	0.25
Atf3	Dbn1	0.25
Irf1	Dbn1	0.25
Klf5	Dbn1	0.25
Klf7	Dbn1	0.25
Klf8	Dbn1	0.25
Sp1	Dbn1	0.25
Sp2	Dbn1	0.25
Sp3	Dbn1	0.25
Sp4	Dbn1	0.25
Tbp	Dbn1	0.25
Atf3	Dcaf6	0.25
Irf1	Dcaf6	0.25
Klf7	Dcaf6	0.25
Pbx3	Dcaf6	0.25
Sp1	Dcaf6	0.25
Sp2	Dcaf6	0.25
Sp3	Dcaf6	0.25
Sp4	Dcaf6	0.25
Irf2	Ddx1	-0.25
Irf4	Ddx1	-0.25
Irf8	Ddx1	-0.25
Stat2	Ddx1	-0.25
Erf	Ddx55	-0.25
Etv3	Ddx55	-0.25
Stat1	Ddx55	-0.25
Irf2	Ddx58	-0.25
Irf4	Ddx58	-0.25
Irf8	Ddx58	-0.25
Irf9	Ddx58	-0.25
Stat1	Ddx58	-0.25
Stat2	Ddx58	-0.25
Erf	Dgka	-0.25
Etv3	Dgka	-0.25
Irf4	Dip2a	-0.25
Stat1	Dip2a	-0.25
Irf2	Dnase1l3	-0.25
Irf4	Dnase1l3	-0.25
Irf8	Dnase1l3	-0.25
Irf9	Dnase1l3	-0.25
Stat1	Dnase1l3	-0.25
Stat2	Dnase1l3	-0.25
Atf3	Dopey2	0.25
Irf1	Dopey2	0.25
Klf4	Dopey2	0.25
Klf5	Dopey2	0.25
Klf7	Dopey2	0.25
Klf8	Dopey2	0.25
Nrf1	Dopey2	0.25
Sp1	Dopey2	0.25
Sp2	Dopey2	0.25
Sp3	Dopey2	0.25
Sp4	Dopey2	0.25
Tbp	Dopey2	0.25
Irf4	Dpep2	-0.25
Irf4	Dpf1	-0.25
Atf3	Dpy19l3	0.25
Irf1	Dpy19l3	0.25
Klf4	Dpy19l3	0.25
Klf5	Dpy19l3	0.25
Klf7	Dpy19l3	0.25
Klf8	Dpy19l3	0.25
Nrf1	Dpy19l3	0.25
Pou2f1	Dpy19l3	0.25
Sp1	Dpy19l3	0.25
Sp2	Dpy19l3	0.25
Sp3	Dpy19l3	0.25
Sp4	Dpy19l3	0.25
Tbp	Dpy19l3	0.25
Atf3	Dusp4	0.25
Irf1	Dusp4	0.25
Klf4	Dusp4	0.25
Klf5	Dusp4	0.25
Klf7	Dusp4	0.25
Klf8	Dusp4	0.25
Nrf1	Dusp4	0.25
Pbx3	Dusp4	0.25
Sp1	Dusp4	0.25
Sp2	Dusp4	0.25
Sp3	Dusp4	0.25
Sp4	Dusp4	0.25
Tbp	Dusp4	0.25
Pou2f1	Ednrb	0.25
Irf9	Ehbp1	-0.25
Stat1	Ehbp1	-0.25
Stat2	Ehbp1	-0.25
Atf3	Entpd3	0.25
Irf1	Entpd3	0.25
Klf4	Entpd3	0.25
Klf5	Entpd3	0.25
Klf7	Entpd3	0.25
Klf8	Entpd3	0.25
Nrf1	Entpd3	0.25
Pbx3	Entpd3	0.25
Sp1	Entpd3	0.25
Sp2	Entpd3	0.25
Sp3	Entpd3	0.25
Sp4	Entpd3	0.25
Tbp	Entpd3	0.25
Atf3	Entpd6	0.25
Nrf1	Entpd6	0.25
Pbx3	Entpd6	0.25
Pou2f1	Entpd6	0.25
Sp1	Entpd6	0.25
Sp4	Entpd6	0.25
Irf4	Eps8l3	-0.25
Atf3	Fam110a	0.25
Irf1	Fam110a	0.25
Klf4	Fam110a	0.25
Klf7	Fam110a	0.25
Klf8	Fam110a	0.25
Nrf1	Fam110a	0.25
Pbx3	Fam110a	0.25
Sp1	Fam110a	0.25
Sp2	Fam110a	0.25
Sp3	Fam110a	0.25
Sp4	Fam110a	0.25
Tbp	Fam110a	0.25
Irf2	Fam111a	-0.25
Irf4	Fam111a	-0.25
Irf8	Fam111a	-0.25
Stat2	Fam111a	-0.25
Irf1	Fam58b	0.25
Klf4	Fam58b	0.25
Klf5	Fam58b	0.25
Klf7	Fam58b	0.25
Klf8	Fam58b	0.25
Sp1	Fam58b	0.25
Sp3	Fam58b	0.25
Sp4	Fam58b	0.25
Tbp	Fam58b	0.25
Irf1	Fars2	0.25
Klf4	Fars2	0.25
Klf5	Fars2	0.25
Klf7	Fars2	0.25
Klf8	Fars2	0.25
Pou2f1	Fars2	0.25
Sp1	Fars2	0.25
Sp3	Fars2	0.25
Sp4	Fars2	0.25
Tbp	Fars2	0.25
Irf2	Fat3	-0.25
Irf4	Fat3	-0.25
Irf8	Fat3	-0.25
Stat1	Fat3	-0.25
Atf3	Fbxo34	0.25
Irf1	Fbxo34	0.25
Klf4	Fbxo34	0.25
Klf5	Fbxo34	0.25
Klf7	Fbxo34	0.25
Klf8	Fbxo34	0.25
Nrf1	Fbxo34	0.25
Sp1	Fbxo34	0.25
Sp2	Fbxo34	0.25
Sp3	Fbxo34	0.25
Sp4	Fbxo34	0.25
Tbp	Fbxo34	0.25
Irf4	Fcgr3	-0.25
Stat1	Fcgr3	-0.25
Atf3	Fkbp7	0.25
Irf1	Fkbp7	0.25
Klf4	Fkbp7	0.25
Klf5	Fkbp7	0.25
Klf7	Fkbp7	0.25
Klf8	Fkbp7	0.25
Nrf1	Fkbp7	0.25
Sp1	Fkbp7	0.25
Sp2	Fkbp7	0.25
Sp3	Fkbp7	0.25
Sp4	Fkbp7	0.25
Tbp	Fkbp7	0.25
Irf1	Flot1	0.25
Klf4	Flot1	0.25
Klf5	Flot1	0.25
Klf7	Flot1	0.25
Klf8	Flot1	0.25
Nrf1	Flot1	0.25
Pbx3	Flot1	0.25
Sp1	Flot1	0.25
Sp2	Flot1	0.25
Sp3	Flot1	0.25
Sp4	Flot1	0.25
Tbp	Flot1	0.25
Atf3	Fmnl3	0.25
Irf1	Fmnl3	0.25
Klf4	Fmnl3	0.25
Klf7	Fmnl3	0.25
Klf8	Fmnl3	0.25
Nrf1	Fmnl3	0.25
Pbx3	Fmnl3	0.25
Sp1	Fmnl3	0.25
Sp2	Fmnl3	0.25
Sp3	Fmnl3	0.25
Sp4	Fmnl3	0.25
Atf3	Galc	0.25
Irf1	Galc	0.25
Pbx3	Galc	0.25
Pou2f1	Galc	0.25
Sp1	Galc	0.25
Sp2	Galc	0.25
Sp4	Galc	0.25
Tbp	Galc	0.25
Atf3	Galk1	0.25
Irf1	Galk1	0.25
Klf4	Galk1	0.25
Klf5	Galk1	0.25
Klf7	Galk1	0.25
Klf8	Galk1	0.25
Nrf1	Galk1	0.25
Sp1	Galk1	0.25
Sp2	Galk1	0.25
Sp3	Galk1	0.25
Sp4	Galk1	0.25
Tbp	Galk1	0.25
Atf3	Galnt6	0.25
Irf1	Galnt6	0.25
Klf4	Galnt6	0.25
Klf5	Galnt6	0.25
Klf7	Galnt6	0.25
Klf8	Galnt6	0.25
Sp1	Galnt6	0.25
Sp2	Galnt6	0.25
Sp3	Galnt6	0.25
Sp4	Galnt6	0.25
Tbp	Galnt6	0.25
Atf3	Gatm	0.25
Nrf1	Gatm	0.25
Pbx3	Gatm	0.25
Sp2	Gatm	0.25
Irf2	Gbp3	-0.25
Irf4	Gbp3	-0.25
Irf8	Gbp3	-0.25
Irf9	Gbp3	-0.25
Stat1	Gbp3	-0.25
Stat2	Gbp3	-0.25
Irf2	Gbp9	-0.25
Irf4	Gbp9	-0.25
Irf8	Gbp9	-0.25
Irf9	Gbp9	-0.25
Stat1	Gbp9	-0.25
Stat2	Gbp9	-0.25
Irf1	Gimap7	0.25
Klf4	Gimap7	0.25
Klf5	Gimap7	0.25
Klf7	Gimap7	0.25
Klf8	Gimap7	0.25
Sp1	Gimap7	0.25
Sp2	Gimap7	0.25
Sp3	Gimap7	0.25
Sp4	Gimap7	0.25
Tbp	Gimap7	0.25
Irf1	Gins1	0.25
Klf4	Gins1	0.25
Klf5	Gins1	0.25
Klf7	Gins1	0.25
Klf8	Gins1	0.25
Pbx3	Gins1	0.25
Sp1	Gins1	0.25
Sp2	Gins1	0.25
Sp3	Gins1	0.25
Sp4	Gins1	0.25
Tbp	Gins1	0.25
Atf3	Gpc1	0.25
Irf1	Gpc1	0.25
Nrf1	Gpc1	0.25
Pbx3	Gpc1	0.25
Sp1	Gpc1	0.25
Sp2	Gpc1	0.25
Sp3	Gpc1	0.25
Sp4	Gpc1	0.25
Tbp	Gpc1	0.25
Erf	Gpr128	-0.25
Etv3	Gpr128	-0.25
Irf4	Gpr128	-0.25
Atf3	Grb7	0.25
Irf1	Grb7	0.25
Klf4	Grb7	0.25
Klf5	Grb7	0.25
Klf7	Grb7	0.25
Klf8	Grb7	0.25
Nrf1	Grb7	0.25
Sp1	Grb7	0.25
Sp2	Grb7	0.25
Sp3	Grb7	0.25
Sp4	Grb7	0.25
Tbp	Grb7	0.25
Irf4	Grhl1	-0.25
Atf3	Grk6	0.25
Irf1	Grk6	0.25
Klf4	Grk6	0.25
Klf5	Grk6	0.25
Klf7	Grk6	0.25
Klf8	Grk6	0.25
Nrf1	Grk6	0.25
Sp1	Grk6	0.25
Sp2	Grk6	0.25
Sp3	Grk6	0.25
Sp4	Grk6	0.25
Tbp	Grk6	0.25
Irf1	H2-oa	0.25
Pbx3	H2-oa	0.25
Sp1	H2-oa	0.25
Sp2	H2-oa	0.25
Tbp	H2-oa	0.25
Irf4	H6pd	-0.25
Irf8	H6pd	-0.25
Irf9	H6pd	-0.25
Stat1	H6pd	-0.25
Stat2	H6pd	-0.25
Atf3	Hdac9	0.25
Irf1	Hdac9	0.25
Pou2f1	Hdac9	0.25
Sp1	Hdac9	0.25
Sp2	Hdac9	0.25
Sp3	Hdac9	0.25
Sp4	Hdac9	0.25
Tbp	Hdac9	0.25
Irf4	Hebp1	-0.25
Irf1	Hist3h2a	0.25
Pbx3	Hist3h2a	0.25
Pou2f1	Hist3h2a	0.25
Sp1	Hist3h2a	0.25
Sp2	Hist3h2a	0.25
Tbp	Hist3h2a	0.25
Irf4	Hnrnph3	-0.25
Irf9	Hnrnph3	-0.25
Irf4	Hpgd	-0.25
Irf8	Hpgd	-0.25
Irf9	Hpgd	-0.25
Stat2	Hpgd	-0.25
Stat1	Hsd3b7	-0.25
Atf3	Ict1	0.25
Irf1	Ict1	0.25
Nrf1	Ict1	0.25
Pbx3	Ict1	0.25
Sp1	Ict1	0.25
Sp2	Ict1	0.25
Sp3	Ict1	0.25
Sp4	Ict1	0.25
Irf2	Ifi203	-0.25
Irf4	Ifi203	-0.25
Irf9	Ifi203	-0.25
Stat1	Ifi203	-0.25
Stat2	Ifi203	-0.25
Irf2	Ifi204	-0.25
Irf4	Ifi204	-0.25
Irf8	Ifi204	-0.25
Irf9	Ifi204	-0.25
Stat1	Ifi204	-0.25
Stat2	Ifi204	-0.25
Irf1	Ifitm6	0.25
Sp1	Ifitm6	0.25
Sp2	Ifitm6	0.25
Sp3	Ifitm6	0.25
Sp4	Ifitm6	0.25
Tbp	Ifitm6	0.25
Irf4	Il13ra1	-0.25
Irf4	Il1a	-0.25
Irf8	Il1a	-0.25
Irf4	Irf4	-0.25
Pou2f1	Itgal	0.25
Tbp	Itgal	0.25
Atf3	Jag2	0.25
Irf1	Jag2	0.25
Klf4	Jag2	0.25
Klf5	Jag2	0.25
Klf7	Jag2	0.25
Klf8	Jag2	0.25
Nrf1	Jag2	0.25
Pbx3	Jag2	0.25
Sp1	Jag2	0.25
Sp2	Jag2	0.25
Sp3	Jag2	0.25
Sp4	Jag2	0.25
Tbp	Jag2	0.25
Atf3	Klf11	0.25
Irf1	Klf11	0.25
Klf4	Klf11	0.25
Klf5	Klf11	0.25
Klf7	Klf11	0.25
Klf8	Klf11	0.25
Nrf1	Klf11	0.25
Pbx3	Klf11	0.25
Pou2f1	Klf11	0.25
Sp1	Klf11	0.25
Sp2	Klf11	0.25
Sp3	Klf11	0.25
Sp4	Klf11	0.25
Tbp	Klf11	0.25
Atf3	Klf2	0.25
Irf1	Klf2	0.25
Klf4	Klf2	0.25
Klf5	Klf2	0.25
Klf7	Klf2	0.25
Klf8	Klf2	0.25
Nrf1	Klf2	0.25
Pou2f1	Klf2	0.25
Sp1	Klf2	0.25
Sp2	Klf2	0.25
Sp3	Klf2	0.25
Sp4	Klf2	0.25
Tbp	Klf2	0.25
Atf3	Lair1	0.25
Pou2f1	Lair1	0.25
Atf3	Ldoc1l	0.25
Sp4	Ldoc1l	0.25
Tbp	Lpar5	0.25
Atf3	Mdh2	0.25
Irf1	Mdh2	0.25
Klf4	Mdh2	0.25
Klf5	Mdh2	0.25
Klf7	Mdh2	0.25
Klf8	Mdh2	0.25
Sp1	Mdh2	0.25
Sp2	Mdh2	0.25
Sp3	Mdh2	0.25
Sp4	Mdh2	0.25
Tbp	Mdh2	0.25
Klf4	Med24	0.25
Klf5	Med24	0.25
Klf7	Med24	0.25
Pbx3	Med24	0.25
Sp1	Med24	0.25
Sp3	Med24	0.25
Sp4	Med24	0.25
Tbp	Med24	0.25
Atf3	Mgmt	0.25
Irf1	Mgmt	0.25
Klf4	Mgmt	0.25
Klf5	Mgmt	0.25
Klf7	Mgmt	0.25
Klf8	Mgmt	0.25
Nrf1	Mgmt	0.25
Sp1	Mgmt	0.25
Sp2	Mgmt	0.25
Sp3	Mgmt	0.25
Sp4	Mgmt	0.25
Tbp	Mgmt	0.25
Irf2	Mmp12	-0.25
Irf4	Mmp12	-0.25
Irf8	Mmp12	-0.25
Irf2	Mndal	-0.25
Irf4	Mndal	-0.25
Irf8	Mndal	-0.25
Irf9	Mndal	-0.25
Stat1	Mndal	-0.25
Stat2	Mndal	-0.25
Atf3	Mta3	0.25
Irf1	Mta3	0.25
Pou2f1	Mta3	0.25
Sp1	Mta3	0.25
Sp2	Mta3	0.25
Sp3	Mta3	0.25
Sp4	Mta3	0.25
Erf	Naa20	-0.25
Etv3	Naa20	-0.25
Irf2	Naa20	-0.25
Irf4	Naa20	-0.25
Irf8	Naa20	-0.25
Irf9	Naa20	-0.25
Stat2	Naa20	-0.25
Irf4	Napepld	-0.25
Stat1	Neat1	-0.25
Irf4	Nqo2	-0.25
Irf8	Nqo2	-0.25
Irf9	Nqo2	-0.25
Atf3	Osgin1	0.25
Irf1	Osgin1	0.25
Sp1	Osgin1	0.25
Sp2	Osgin1	0.25
Sp3	Osgin1	0.25
Sp4	Osgin1	0.25
Irf1	P2ry14	0.25
Klf4	P2ry14	0.25
Klf5	P2ry14	0.25
Klf8	P2ry14	0.25
Pbx3	P2ry14	0.25
Pou2f1	P2ry14	0.25
Sp1	P2ry14	0.25
Sp2	P2ry14	0.25
Irf4	P2ry6	-0.25
Irf8	P2ry6	-0.25
Irf9	P2ry6	-0.25
Stat1	P2ry6	-0.25
Stat2	P2ry6	-0.25
Atf3	Padi2	0.25
Irf1	Padi2	0.25
Klf4	Padi2	0.25
Klf5	Padi2	0.25
Klf7	Padi2	0.25
Klf8	Padi2	0.25
Nrf1	Padi2	0.25
Pbx3	Padi2	0.25
Sp1	Padi2	0.25
Sp2	Padi2	0.25
Sp3	Padi2	0.25
Sp4	Padi2	0.25
Tbp	Padi2	0.25
Nrf1	Palm	0.25
Irf2	Parp11	-0.25
Irf4	Parp11	-0.25
Irf8	Parp11	-0.25
Irf9	Parp11	-0.25
Stat1	Parp11	-0.25
Stat2	Parp11	-0.25
Irf2	Parp14	-0.25
Irf4	Parp14	-0.25
Irf8	Parp14	-0.25
Irf9	Parp14	-0.25
Stat1	Parp14	-0.25
Stat2	Parp14	-0.25
Atf3	Pcid2	0.25
Irf1	Pcid2	0.25
Klf4	Pcid2	0.25
Klf5	Pcid2	0.25
Klf7	Pcid2	0.25
Klf8	Pcid2	0.25
Nrf1	Pcid2	0.25
Sp1	Pcid2	0.25
Sp2	Pcid2	0.25
Sp3	Pcid2	0.25
Sp4	Pcid2	0.25
Tbp	Pcid2	0.25
Nrf1	Pck2	0.25
Pbx3	Pck2	0.25
Sp2	Pck2	0.25
Sp4	Pck2	0.25
Irf1	Phgdh	0.25
Sp2	Phgdh	0.25
Klf4	Plac8	0.25
Klf5	Plac8	0.25
Atf3	Pltp	0.25
Klf7	Pltp	0.25
Nrf1	Pltp	0.25
Pbx3	Pltp	0.25
Sp1	Pltp	0.25
Sp2	Pltp	0.25
Sp3	Pltp	0.25
Sp4	Pltp	0.25
Sp2	Ppfia4	0.25
Sp1	Prelid2	0.25
Sp3	Prelid2	0.25
Atf3	Ptcd1	0.25
Irf1	Ptcd1	0.25
Klf4	Ptcd1	0.25
Klf5	Ptcd1	0.25
Klf7	Ptcd1	0.25
Klf8	Ptcd1	0.25
Nrf1	Ptcd1	0.25
Sp1	Ptcd1	0.25
Sp2	Ptcd1	0.25
Sp3	Ptcd1	0.25
Sp4	Ptcd1	0.25
Tbp	Ptcd1	0.25
Irf1	Qdpr	0.25
Klf4	Qdpr	0.25
Klf5	Qdpr	0.25
Klf7	Qdpr	0.25
Klf8	Qdpr	0.25
Nrf1	Qdpr	0.25
Pbx3	Qdpr	0.25
Sp1	Qdpr	0.25
Sp2	Qdpr	0.25
Sp3	Qdpr	0.25
Sp4	Qdpr	0.25
Tbp	Qdpr	0.25
Atf3	Rab11fip5	0.25
Irf1	Rab11fip5	0.25
Klf4	Rab11fip5	0.25
Klf5	Rab11fip5	0.25
Klf7	Rab11fip5	0.25
Klf8	Rab11fip5	0.25
Nrf1	Rab11fip5	0.25
Pbx3	Rab11fip5	0.25
Pou2f1	Rab11fip5	0.25
Sp1	Rab11fip5	0.25
Sp2	Rab11fip5	0.25
Sp3	Rab11fip5	0.25
Sp4	Rab11fip5	0.25
Tbp	Rab11fip5	0.25
Atf3	Rasd2	0.25
Irf1	Rasd2	0.25
Klf4	Rasd2	0.25
Klf5	Rasd2	0.25
Klf7	Rasd2	0.25
Nrf1	Rasd2	0.25
Pbx3	Rasd2	0.25
Sp1	Rasd2	0.25
Sp2	Rasd2	0.25
Sp3	Rasd2	0.25
Sp4	Rasd2	0.25
Tbp	Rasd2	0.25
Atf3	Rhob	0.25
Klf5	Rhob	0.25
Pbx3	Rhob	0.25
Sp1	Rhob	0.25
Sp2	Rhob	0.25
Sp3	Rhob	0.25
Tbp	Rhob	0.25
Erf	Rnf39	-0.25
Etv3	Rnf39	-0.25
Irf2	Rnf39	-0.25
Irf4	Rnf39	-0.25
Irf8	Rnf39	-0.25
Irf9	Rnf39	-0.25
Stat1	Rnf39	-0.25
Stat2	Rnf39	-0.25
Irf2	Rsad2	-0.25
Irf4	Rsad2	-0.25
Irf8	Rsad2	-0.25
Irf9	Rsad2	-0.25
Stat1	Rsad2	-0.25
Stat2	Rsad2	-0.25
Irf4	Rspo1	-0.25
Atf3	Rundc1	0.25
Irf1	Rundc1	0.25
Nrf1	Rundc1	0.25
Sp1	Rundc1	0.25
Sp2	Rundc1	0.25
Sp3	Rundc1	0.25
Sp4	Rundc1	0.25
Atf3	Rwdd2a	0.25
Irf1	Rwdd2a	0.25
Klf4	Rwdd2a	0.25
Klf5	Rwdd2a	0.25
Klf7	Rwdd2a	0.25
Klf8	Rwdd2a	0.25
Pbx3	Rwdd2a	0.25
Sp1	Rwdd2a	0.25
Sp2	Rwdd2a	0.25
Sp3	Rwdd2a	0.25
Sp4	Rwdd2a	0.25
Tbp	Rwdd2a	0.25
Atf3	Satb1	0.25
Irf1	Satb1	0.25
Nrf1	Satb1	0.25
Pou2f1	Satb1	0.25
Sp1	Satb1	0.25
Sp2	Satb1	0.25
Sp3	Satb1	0.25
Sp4	Satb1	0.25
Tbp	Satb1	0.25
Irf1	Scd1	0.25
Klf4	Scd1	0.25
Klf8	Scd1	0.25
Pbx3	Scd1	0.25
Sp1	Scd1	0.25
Sp2	Scd1	0.25
Tbp	Scd1	0.25
